Application ID,Default_Status
20210650309,1
20210650310,1
20210650311,1
20210650312,1
20210650313,1
20210650314,1
20210650315,1
20210650316,1
20210650317,1
20210650318,1
20210650319,1
20210650320,1
20210650321,0
20210650322,1
20210650323,1
20210650324,0
20210650325,1
20210650326,0
20210650327,0
20210650328,1
20210650329,1
20210650330,0
20210650331,1
20210650332,1
20210650333,0
20210650334,1
20210650335,1
20210650336,0
20210650337,1
20210650338,1
20210650339,1
20210650340,1
20210650341,1
20210650342,0
20210650343,0
20210650344,1
20210650345,0
20210650346,0
20210650347,1
20210650348,1
20210650349,1
20210650350,1
20210650351,1
20210650352,0
20210650353,1
20210650354,1
20210650355,1
20210650356,1
20210650357,1
20210650358,1
20210650359,1
20210650360,1
20210650361,1
20210650362,1
20210650363,1
20210650364,0
20210650365,1
20210650366,1
20210650367,0
20210650368,1
20210650369,1
20210650370,1
20210650371,1
20210650372,1
20210650373,1
20210650374,0
20210650375,0
20210650376,0
20210650377,1
20210650378,0
20210650379,1
20210650380,0
20210650381,0
20210650382,1
20210650383,1
20210650384,1
20210650385,1
20210650386,1
20210650387,1
20210650388,0
20210650389,1
20210650390,1
20210650391,1
20210650392,0
20210650393,1
20210650394,1
20210650395,1
20210650396,0
20210650397,0
20210650398,0
20210650399,1
20210650400,1
20210650401,1
20210650402,1
20210650403,1
20210650404,0
20210650405,1
20210650406,0
20210650407,1
20210650408,1
20210650409,1
20210650410,1
20210650411,0
20210650412,0
20210650413,0
20210650414,1
20210650415,1
20210650416,0
20210650417,0
20210650418,0
20210650419,0
20210650420,1
20210650421,0
20210650422,1
20210650423,0
20210650424,1
20210650425,0
20210650426,1
20210650427,1
20210650428,1
20210650429,1
20210650430,0
20210650431,1
20210650432,1
20210650433,0
20210650434,1
20210650435,0
20210650436,0
20210650437,0
20210650438,1
20210650439,1
20210650440,1
20210650441,1
20210650442,1
20210650443,1
20210650444,1
20210650445,0
20210650446,1
20210650447,1
20210650448,1
20210650449,1
20210650450,1
20210650451,1
20210650452,1
20210650453,1
20210650454,1
20210650455,1
20210650456,0
20210650457,1
20210650458,1
20210650459,1
20210650460,1
20210650461,1
20210650462,0
20210650463,0
20210650464,1
20210650465,1
20210650466,1
20210650467,0
20210650468,1
20210650469,1
20210650470,0
20210650471,1
20210650472,1
20210650473,1
20210650474,0
20210650475,0
20210650476,1
20210650477,0
20210650478,1
20210650479,1
20210650480,1
20210650481,1
20210650482,1
20210650483,1
20210650484,1
20210650485,1
20210650486,0
20210650487,1
20210650488,1
20210650489,0
20210650490,1
20210650491,0
20210650492,0
20210650493,1
20210650494,1
20210650495,0
20210650496,1
20210650497,1
20210650498,0
20210650499,1
20210650500,1
20210650501,1
20210650502,0
20210650503,1
20210650504,1
20210650505,1
20210650506,1
20210650507,0
20210650508,0
20210650509,1
20210650510,1
20210650511,0
20210650512,1
20210650513,0
20210650514,1
20210650515,0
20210650516,0
20210650517,0
20210650518,1
20210650519,0
20210650520,0
20210650521,1
20210650522,1
20210650523,1
20210650524,0
20210650525,0
20210650526,1
20210650527,1
20210650528,0
20210650529,0
20210650530,1
20210650531,0
20210650532,1
20210650533,1
20210650534,0
20210650535,1
20210650536,1
20210650537,1
20210650538,1
20210650539,1
20210650540,1
20210650541,1
20210650542,1
20210650543,1
20210650544,1
20210650545,1
20210650546,1
20210650547,1
20210650548,1
20210650549,1
20210650550,1
20210650551,1
20210650552,1
20210650553,1
20210650554,0
20210650555,1
20210650556,0
20210650557,1
20210650558,0
20210650559,0
20210650560,1
20210650561,0
20210650562,1
20210650563,1
20210650564,0
20210650565,1
20210650566,1
20210650567,0
20210650568,0
20210650569,0
20210650570,1
20210650571,1
20210650572,1
20210650573,1
20210650574,0
20210650575,1
20210650576,0
20210650577,1
20210650578,1
20210650579,1
20210650580,0
20210650581,0
20210650582,1
20210650583,0
20210650584,0
20210650585,1
20210650586,0
20210650587,1
20210650588,0
20210650589,1
20210650590,0
20210650591,1
20210650592,1
20210650593,1
20210650594,0
20210650595,0
20210650596,0
20210650597,1
20210650598,1
20210650599,1
20210650600,1
20210650601,1
20210650602,1
20210650603,0
20210650604,0
20210650605,1
20210650606,1
20210650607,0
20210650608,1
20210650609,0
20210650610,1
20210650611,1
20210650612,0
20210650613,1
20210650614,0
20210650615,1
20210650616,0
20210650617,1
20210650618,1
20210650619,1
20210650620,1
20210650621,0
20210650622,1
20210650623,0
20210650624,0
20210650625,1
20210650626,0
20210650627,1
20210650628,1
20210650629,1
20210650630,0
20210650631,1
20210650632,0
20210650633,1
20210650634,0
20210650635,1
20210650636,1
20210650637,0
20210650638,1
20210650639,0
20210650640,0
20210650641,1
20210650642,1
20210650643,1
20210650644,1
20210650645,1
20210650646,1
20210650647,1
20210650648,1
20210650649,0
20210650650,0
20210650651,1
20210650652,1
20210650653,1
20210650654,0
20210650655,1
20210650656,1
20210650657,0
20210650658,1
20210650659,0
20210650660,0
20210650661,1
20210650662,1
20210650663,1
20210650664,1
20210650665,1
20210650666,0
20210650667,0
20210650668,0
20210650669,1
20210650670,0
20210650671,1
20210650672,1
20210650673,1
20210650674,0
20210650675,0
20210650676,1
20210650677,1
20210650678,0
20210650679,0
20210650680,1
20210650681,1
20210650682,1
20210650683,1
20210650684,0
20210650685,1
20210650686,1
20210650687,1
20210650688,0
20210650689,1
20210650690,1
20210650691,1
20210650692,1
20210650693,0
20210650694,1
20210650695,0
20210650696,1
20210650697,1
20210650698,1
20210650699,0
20210650700,1
20210650701,1
20210650702,0
20210650703,0
20210650704,1
20210650705,1
20210650706,1
20210650707,0
20210650708,1
20210650709,0
20210650710,1
20210650711,1
20210650712,0
20210650713,0
20210650714,1
20210650715,0
20210650716,1
20210650717,1
20210650718,1
20210650719,1
20210650720,0
20210650721,1
20210650722,1
20210650723,1
20210650724,0
20210650725,0
20210650726,1
20210650727,1
20210650728,1
20210650729,1
20210650730,1
20210650731,0
20210650732,1
20210650733,0
20210650734,1
20210650735,1
20210650736,1
20210650737,1
20210650738,1
20210650739,1
20210650740,0
20210650741,1
20210650742,1
20210650743,0
20210650744,1
20210650745,1
20210650746,1
20210650747,0
20210650748,0
20210650749,1
20210650750,1
20210650751,1
20210650752,1
20210650753,0
20210650754,0
20210650755,0
20210650756,1
20210650757,1
20210650758,0
20210650759,1
20210650760,1
20210650761,1
20210650762,1
20210650763,1
20210650764,1
20210650765,1
20210650766,1
20210650767,1
20210650768,0
20210650769,1
20210650770,1
20210650771,1
20210650772,1
20210650773,1
20210650774,1
20210650775,1
20210650776,0
20210650777,1
20210650778,1
20210650779,1
20210650780,1
20210650781,1
20210650782,1
20210650783,0
20210650784,0
20210650785,1
20210650786,0
20210650787,0
20210650788,0
20210650789,0
20210650790,1
20210650791,1
20210650792,0
20210650793,0
20210650794,0
20210650795,0
20210650796,1
20210650797,0
20210650798,1
20210650799,1
20210650800,1
20210650801,1
20210650802,1
20210650803,0
20210650804,0
20210650805,0
20210650806,1
20210650807,0
20210650808,0
20210650809,1
20210650810,1
20210650811,1
20210650812,1
20210650813,1
20210650814,0
20210650815,1
20210650816,0
20210650817,0
20210650818,1
20210650819,1
20210650820,1
20210650821,0
20210650822,1
20210650823,0
20210650824,1
20210650825,1
20210650826,1
20210650827,0
20210650828,1
20210650829,0
20210650830,0
20210650831,1
20210650832,1
20210650833,0
20210650834,1
20210650835,0
20210650836,1
20210650837,1
20210650838,1
20210650839,0
20210650840,1
20210650841,1
20210650842,1
20210650843,1
20210650844,0
20210650845,0
20210650846,1
20210650847,1
20210650848,1
20210650849,1
20210650850,1
20210650851,0
20210650852,1
20210650853,1
20210650854,0
20210650855,0
20210650856,0
20210650857,1
20210650858,1
20210650859,1
20210650860,0
20210650861,1
20210650862,1
20210650863,1
20210650864,1
20210650865,1
20210650866,1
20210650867,1
20210650868,0
20210650869,0
20210650870,1
20210650871,1
20210650872,1
20210650873,0
20210650874,0
20210650875,1
20210650876,1
20210650877,1
20210650878,1
20210650879,0
20210650880,1
20210650881,0
20210650882,1
20210650883,1
20210650884,1
20210650885,1
20210650886,0
20210650887,1
20210650888,1
20210650889,1
20210650890,0
20210650891,0
20210650892,1
20210650893,1
20210650894,1
20210650895,1
20210650896,0
20210650897,0
20210650898,1
20210650899,1
20210650900,1
20210650901,1
20210650902,1
20210650903,0
20210650904,1
20210650905,1
20210650906,1
20210650907,0
20210650908,1
20210650909,1
20210650910,0
20210650911,0
20210650912,1
20210650913,0
20210650914,1
20210650915,1
20210650916,1
20210650917,1
20210650918,0
20210650919,1
20210650920,1
20210650921,0
20210650922,1
20210650923,1
20210650924,1
20210650925,1
20210650926,1
20210650927,1
20210650928,1
20210650929,1
20210650930,1
20210650931,1
20210650932,1
20210650933,1
20210650934,0
20210650935,1
20210650936,0
20210650937,1
20210650938,1
20210650939,1
20210650940,1
20210650941,1
20210650942,1
20210650943,1
20210650944,1
20210650945,0
20210650946,1
20210650947,1
20210650948,1
20210650949,0
20210650950,1
20210650951,0
20210650952,1
20210650953,1
20210650954,1
20210650955,0
20210650956,0
20210650957,1
20210650958,0
20210650959,1
20210650960,1
20210650961,0
20210650962,1
20210650963,1
20210650964,0
20210650965,1
20210650966,0
20210650967,0
20210650968,1
20210650969,0
20210650970,1
20210650971,1
20210650972,1
20210650973,0
20210650974,1
20210650975,1
20210650976,1
20210650977,1
20210650978,0
20210650979,0
20210650980,1
20210650981,1
20210650982,1
20210650983,1
20210650984,1
20210650985,1
20210650986,1
20210650987,0
20210650988,1
20210650989,0
20210650990,0
20210650991,1
20210650992,1
20210650993,1
20210650994,1
20210650995,1
20210650996,0
20210650997,1
20210650998,1
20210650999,1
20210651000,1
20210651001,0
20210651002,1
20210651003,0
20210651004,0
20210651005,1
20210651006,0
20210651007,1
20210651008,0
20210651009,1
20210651010,1
20210651011,0
20210651012,1
20210651013,1
20210651014,1
20210651015,0
20210651016,1
20210651017,0
20210651018,1
20210651019,1
20210651020,0
20210651021,1
20210651022,0
20210651023,0
20210651024,0
20210651025,1
20210651026,1
20210651027,0
20210651028,1
20210651029,1
20210651030,1
20210651031,0
20210651032,1
20210651033,1
20210651034,0
20210651035,0
20210651036,0
20210651037,1
20210651038,1
20210651039,1
20210651040,0
20210651041,1
20210651042,1
20210651043,1
20210651044,0
20210651045,0
20210651046,1
20210651047,1
20210651048,1
20210651049,0
20210651050,0
20210651051,1
20210651052,0
20210651053,0
20210651054,1
20210651055,1
20210651056,1
20210651057,1
20210651058,1
20210651059,1
20210651060,1
20210651061,1
20210651062,1
20210651063,0
20210651064,1
20210651065,1
20210651066,1
20210651067,1
20210651068,1
20210651069,1
20210651070,0
20210651071,1
20210651072,1
20210651073,0
20210651074,1
20210651075,0
20210651076,1
20210651077,1
20210651078,1
20210651079,1
20210651080,1
20210651081,1
20210651082,0
20210651083,1
20210651084,1
20210651085,1
20210651086,1
20210651087,1
20210651088,0
20210651089,0
20210651090,0
20210651091,1
20210651092,1
20210651093,1
20210651094,1
20210651095,1
20210651096,0
20210651097,0
20210651098,1
20210651099,1
20210651100,1
20210651101,1
20210651102,1
20210651103,0
20210651104,1
20210651105,0
20210651106,1
20210651107,1
20210651108,1
20210651109,1
20210651110,1
20210651111,0
20210651112,1
20210651113,1
20210651114,1
20210651115,1
20210651116,0
20210651117,1
20210651118,1
20210651119,1
20210651120,1
20210651121,1
20210651122,0
20210651123,1
20210651124,1
20210651125,1
20210651126,1
20210651127,1
20210651128,1
20210651129,1
20210651130,1
20210651131,1
20210651132,1
20210651133,1
20210651134,0
20210651135,1
20210651136,1
20210651137,1
20210651138,1
20210651139,0
20210651140,1
20210651141,1
20210651142,1
20210651143,0
20210651144,0
20210651145,0
20210651146,0
20210651147,0
20210651148,1
20210651149,0
20210651150,0
20210651151,0
20210651152,1
20210651153,0
20210651154,1
20210651155,1
20210651156,1
20210651157,0
20210651158,1
20210651159,1
20210651160,1
20210651161,1
20210651162,1
20210651163,1
20210651164,1
20210651165,1
20210651166,1
20210651167,1
20210651168,1
20210651169,0
20210651170,0
20210651171,1
20210651172,1
20210651173,1
20210651174,0
20210651175,1
20210651176,1
20210651177,1
20210651178,1
20210651179,1
20210651180,1
20210651181,1
20210651182,1
20210651183,1
20210651184,1
20210651185,1
20210651186,1
20210651187,0
20210651188,1
20210651189,1
20210651190,1
20210651191,0
20210651192,0
20210651193,1
20210651194,1
20210651195,1
20210651196,1
20210651197,1
20210651198,0
20210651199,1
20210651200,1
20210651201,1
20210651202,0
20210651203,1
20210651204,1
20210651205,0
20210651206,0
20210651207,1
20210651208,1
20210651209,0
20210651210,1
20210651211,0
20210651212,1
20210651213,1
20210651214,1
20210651215,1
20210651216,1
20210651217,1
20210651218,1
20210651219,1
20210651220,1
20210651221,1
20210651222,1
20210651223,1
20210651224,0
20210651225,1
20210651226,0
20210651227,0
20210651228,1
20210651229,1
20210651230,0
20210651231,1
20210651232,1
20210651233,0
20210651234,1
20210651235,1
20210651236,1
20210651237,1
20210651238,0
20210651239,1
20210651240,1
20210651241,1
20210651242,0
20210651243,0
20210651244,0
20210651245,0
20210651246,0
20210651247,1
20210651248,1
20210651249,0
20210651250,0
20210651251,1
20210651252,1
20210651253,0
20210651254,1
20210651255,1
20210651256,0
20210651257,0
20210651258,1
20210651259,0
20210651260,1
20210651261,1
20210651262,1
20210651263,1
20210651264,1
20210651265,1
20210651266,1
20210651267,1
20210651268,0
20210651269,0
20210651270,0
20210651271,1
20210651272,1
20210651273,1
20210651274,0
20210651275,1
20210651276,0
20210651277,0
20210651278,0
20210651279,1
20210651280,1
20210651281,0
20210651282,1
20210651283,1
20210651284,1
20210651285,1
20210651286,1
20210651287,1
20210651288,1
20210651289,1
20210651290,0
20210651291,0
20210651292,1
20210651293,0
20210651294,0
20210651295,1
20210651296,1
20210651297,1
20210651298,0
20210651299,0
20210651300,1
20210651301,1
20210651302,1
20210651303,0
20210651304,1
20210651305,1
20210651306,1
20210651307,1
20210651308,1
20210651309,1
20210651310,0
20210651311,1
20210651312,1
20210651313,1
20210651314,1
20210651315,1
20210651316,1
20210651317,0
20210651318,1
20210651319,0
20210651320,0
20210651321,1
20210651322,1
20210651323,1
20210651324,0
20210651325,1
20210651326,1
20210651327,1
20210651328,0
20210651329,1
20210651330,1
20210651331,1
20210651332,1
20210651333,1
20210651334,0
20210651335,0
20210651336,1
20210651337,1
20210651338,0
20210651339,1
20210651340,1
20210651341,1
20210651342,1
20210651343,1
20210651344,1
20210651345,0
20210651346,1
20210651347,1
20210651348,1
20210651349,1
20210651350,0
20210651351,0
20210651352,1
20210651353,1
20210651354,1
20210651355,1
20210651356,1
20210651357,0
20210651358,1
20210651359,0
20210651360,1
20210651361,1
20210651362,1
20210651363,1
20210651364,1
20210651365,1
20210651366,1
20210651367,1
20210651368,0
20210651369,0
20210651370,1
20210651371,1
20210651372,1
20210651373,1
20210651374,1
20210651375,1
20210651376,1
20210651377,0
20210651378,1
20210651379,1
20210651380,0
20210651381,1
20210651382,1
20210651383,1
20210651384,0
20210651385,0
20210651386,1
20210651387,1
20210651388,0
20210651389,1
20210651390,1
20210651391,1
20210651392,1
20210651393,1
20210651394,1
20210651395,0
20210651396,1
20210651397,1
20210651398,1
20210651399,1
20210651400,1
20210651401,0
20210651402,1
20210651403,1
20210651404,1
20210651405,1
20210651406,1
20210651407,1
20210651408,1
20210651409,1
20210651410,1
20210651411,0
20210651412,1
20210651413,1
20210651414,1
20210651415,1
20210651416,1
20210651417,1
20210651418,1
20210651419,0
20210651420,0
20210651421,0
20210651422,1
20210651423,0
20210651424,1
20210651425,1
20210651426,1
20210651427,1
20210651428,1
20210651429,1
20210651430,1
20210651431,0
20210651432,1
20210651433,0
20210651434,0
20210651435,0
20210651436,1
20210651437,1
20210651438,0
20210651439,0
20210651440,0
20210651441,0
20210651442,1
20210651443,0
20210651444,0
20210651445,1
20210651446,0
20210651447,1
20210651448,1
20210651449,1
20210651450,0
20210651451,1
20210651452,1
20210651453,0
20210651454,0
20210651455,1
20210651456,0
20210651457,1
20210651458,0
20210651459,1
20210651460,0
20210651461,1
20210651462,1
20210651463,0
20210651464,0
20210651465,0
20210651466,0
20210651467,1
20210651468,0
20210651469,0
20210651470,1
20210651471,0
20210651472,0
20210651473,0
20210651474,1
20210651475,1
20210651476,1
20210651477,0
20210651478,0
20210651479,0
20210651480,1
20210651481,0
20210651482,1
20210651483,1
20210651484,0
20210651485,0
20210651486,1
20210651487,1
20210651488,1
20210651489,0
20210651490,0
20210651491,1
20210651492,1
20210651493,1
20210651494,0
20210651495,1
20210651496,1
20210651497,0
20210651498,0
20210651499,1
20210651500,1
20210651501,1
20210651502,1
20210651503,1
20210651504,1
20210651505,1
20210651506,1
20210651507,1
20210651508,1
20210651509,1
20210651510,1
20210651511,0
20210651512,1
20210651513,1
20210651514,1
20210651515,1
20210651516,1
20210651517,1
20210651518,1
20210651519,0
20210651520,1
20210651521,1
20210651522,1
20210651523,1
20210651524,0
20210651525,0
20210651526,1
20210651527,1
20210651528,1
20210651529,1
20210651530,0
20210651531,1
20210651532,0
20210651533,1
20210651534,1
20210651535,0
20210651536,0
20210651537,1
20210651538,1
20210651539,1
20210651540,1
20210651541,1
20210651542,1
20210651543,1
20210651544,0
20210651545,1
20210651546,1
20210651547,0
20210651548,0
20210651549,1
20210651550,1
20210651551,1
20210651552,0
20210651553,0
20210651554,0
20210651555,1
20210651556,1
20210651557,1
20210651558,0
20210651559,1
20210651560,1
20210651561,0
20210651562,1
20210651563,1
20210651564,0
20210651565,0
20210651566,0
20210651567,1
20210651568,1
20210651569,1
20210651570,0
20210651571,1
20210651572,1
20210651573,1
20210651574,1
20210651575,0
20210651576,1
20210651577,1
20210651578,1
20210651579,1
20210651580,1
20210651581,0
20210651582,0
20210651583,1
20210651584,0
20210651585,1
20210651586,1
20210651587,1
20210651588,1
20210651589,0
20210651590,0
20210651591,1
20210651592,0
20210651593,1
20210651594,1
20210651595,1
20210651596,1
20210651597,1
20210651598,0
20210651599,1
20210651600,0
20210651601,1
20210651602,1
20210651603,1
20210651604,1
20210651605,1
20210651606,1
20210651607,1
20210651608,1
20210651609,1
20210651610,0
20210651611,1
20210651612,1
20210651613,1
20210651614,1
20210651615,0
20210651616,1
20210651617,0
20210651618,1
20210651619,1
20210651620,1
20210651621,0
20210651622,1
20210651623,1
20210651624,1
20210651625,1
20210651626,0
20210651627,1
20210651628,1
20210651629,1
20210651630,0
20210651631,1
20210651632,1
20210651633,1
20210651634,1
20210651635,1
20210651636,0
20210651637,0
20210651638,1
20210651639,1
20210651640,1
20210651641,1
20210651642,1
20210651643,1
20210651644,0
20210651645,0
20210651646,1
20210651647,0
20210651648,1
20210651649,1
20210651650,1
20210651651,1
20210651652,1
20210651653,1
20210651654,1
20210651655,1
20210651656,1
20210651657,1
20210651658,1
20210651659,0
20210651660,1
20210651661,1
20210651662,1
20210651663,0
20210651664,0
20210651665,1
20210651666,1
20210651667,0
20210651668,1
20210651669,1
20210651670,1
20210651671,1
20210651672,1
20210651673,1
20210651674,1
20210651675,0
20210651676,0
20210651677,0
20210651678,1
20210651679,0
20210651680,0
20210651681,0
20210651682,1
20210651683,1
20210651684,1
20210651685,1
20210651686,0
20210651687,0
20210651688,1
20210651689,1
20210651690,0
20210651691,1
20210651692,1
20210651693,1
20210651694,1
20210651695,0
20210651696,1
20210651697,0
20210651698,1
20210651699,0
20210651700,1
20210651701,0
20210651702,1
20210651703,1
20210651704,0
20210651705,0
20210651706,0
20210651707,0
20210651708,1
20210651709,0
20210651710,1
20210651711,0
20210651712,1
20210651713,1
20210651714,1
20210651715,0
20210651716,1
20210651717,1
20210651718,0
20210651719,0
20210651720,1
20210651721,1
20210651722,1
20210651723,1
20210651724,1
20210651725,1
20210651726,1
20210651727,1
20210651728,1
20210651729,1
20210651730,0
20210651731,1
20210651732,0
20210651733,0
20210651734,0
20210651735,1
20210651736,1
20210651737,0
20210651738,1
20210651739,1
20210651740,1
20210651741,0
20210651742,1
20210651743,1
20210651744,0
20210651745,0
20210651746,1
20210651747,1
20210651748,1
20210651749,1
20210651750,1
20210651751,1
20210651752,1
20210651753,1
20210651754,1
20210651755,1
20210651756,0
20210651757,1
20210651758,0
20210651759,1
20210651760,1
20210651761,0
20210651762,1
20210651763,1
20210651764,1
20210651765,1
20210651766,1
20210651767,1
20210651768,0
20210651769,0
20210651770,1
20210651771,1
20210651772,1
20210651773,1
20210651774,1
20210651775,0
20210651776,1
20210651777,0
20210651778,1
20210651779,1
20210651780,1
20210651781,1
20210651782,0
20210651783,1
20210651784,1
20210651785,0
20210651786,1
20210651787,1
20210651788,1
20210651789,1
20210651790,1
20210651791,1
20210651792,0
20210651793,0
20210651794,1
20210651795,0
20210651796,0
20210651797,0
20210651798,1
20210651799,0
20210651800,1
20210651801,1
20210651802,1
20210651803,1
20210651804,1
20210651805,1
20210651806,1
20210651807,1
20210651808,1
20210651809,1
20210651810,0
20210651811,1
20210651812,1
20210651813,1
20210651814,1
20210651815,1
20210651816,0
20210651817,1
20210651818,1
20210651819,1
20210651820,1
20210651821,1
20210651822,0
20210651823,1
20210651824,0
20210651825,1
20210651826,1
20210651827,0
20210651828,1
20210651829,0
20210651830,1
20210651831,1
20210651832,1
20210651833,0
20210651834,1
20210651835,0
20210651836,1
20210651837,1
20210651838,0
20210651839,1
20210651840,1
20210651841,0
20210651842,1
20210651843,1
20210651844,1
20210651845,0
20210651846,1
20210651847,1
20210651848,1
20210651849,1
20210651850,0
20210651851,0
20210651852,0
20210651853,0
20210651854,0
20210651855,1
20210651856,1
20210651857,1
20210651858,0
20210651859,0
20210651860,0
20210651861,1
20210651862,1
20210651863,1
20210651864,1
20210651865,1
20210651866,1
20210651867,1
20210651868,1
20210651869,1
20210651870,0
20210651871,0
20210651872,1
20210651873,0
20210651874,0
20210651875,1
20210651876,1
20210651877,0
20210651878,1
20210651879,1
20210651880,1
20210651881,1
20210651882,1
20210651883,0
20210651884,1
20210651885,0
20210651886,1
20210651887,1
20210651888,0
20210651889,0
20210651890,1
20210651891,1
20210651892,1
20210651893,1
20210651894,1
20210651895,1
20210651896,1
20210651897,1
20210651898,1
20210651899,1
20210651900,1
20210651901,1
20210651902,1
20210651903,1
20210651904,1
20210651905,0
20210651906,1
20210651907,1
20210651908,1
20210651909,1
20210651910,1
20210651911,1
20210651912,1
20210651913,0
20210651914,0
20210651915,1
20210651916,1
20210651917,1
20210651918,1
20210651919,1
20210651920,0
20210651921,1
20210651922,0
20210651923,0
20210651924,0
20210651925,1
20210651926,1
20210651927,0
20210651928,0
20210651929,1
20210651930,1
20210651931,1
20210651932,1
20210651933,0
20210651934,1
20210651935,1
20210651936,1
20210651937,0
20210651938,1
20210651939,0
20210651940,0
20210651941,1
20210651942,1
20210651943,1
20210651944,1
20210651945,1
20210651946,0
20210651947,1
20210651948,0
20210651949,1
20210651950,0
20210651951,1
20210651952,1
20210651953,0
20210651954,0
20210651955,1
20210651956,0
20210651957,1
20210651958,0
20210651959,1
20210651960,0
20210651961,0
20210651962,1
20210651963,1
20210651964,1
20210651965,1
20210651966,1
20210651967,0
20210651968,1
20210651969,1
20210651970,1
20210651971,0
20210651972,1
20210651973,1
20210651974,1
20210651975,0
20210651976,0
20210651977,1
20210651978,1
20210651979,0
20210651980,1
20210651981,1
20210651982,0
20210651983,1
20210651984,1
20210651985,1
20210651986,0
20210651987,1
20210651988,1
20210651989,1
20210651990,0
20210651991,1
20210651992,0
20210651993,0
20210651994,0
20210651995,1
20210651996,1
20210651997,1
20210651998,1
20210651999,0
20210652000,1
20210652001,1
20210652002,0
20210652003,1
20210652004,1
20210652005,0
20210652006,0
20210652007,1
20210652008,1
20210652009,1
20210652010,1
20210652011,1
20210652012,0
20210652013,0
20210652014,0
20210652015,0
20210652016,0
20210652017,0
20210652018,1
20210652019,1
20210652020,1
20210652021,1
20210652022,0
20210652023,1
20210652024,1
20210652025,1
20210652026,1
20210652027,0
20210652028,1
20210652029,0
20210652030,1
20210652031,1
20210652032,1
20210652033,1
20210652034,1
20210652035,0
20210652036,1
20210652037,1
20210652038,1
20210652039,0
20210652040,1
20210652041,0
20210652042,1
20210652043,1
20210652044,0
20210652045,1
20210652046,1
20210652047,0
20210652048,1
20210652049,0
20210652050,1
20210652051,0
20210652052,1
20210652053,1
20210652054,1
20210652055,0
20210652056,1
20210652057,1
20210652058,1
20210652059,0
20210652060,1
20210652061,1
20210652062,0
20210652063,1
20210652064,1
20210652065,1
20210652066,1
20210652067,1
20210652068,1
20210652069,0
20210652070,1
20210652071,1
20210652072,1
20210652073,0
20210652074,0
20210652075,0
20210652076,0
20210652077,1
20210652078,1
20210652079,0
20210652080,1
20210652081,1
20210652082,1
20210652083,1
20210652084,0
20210652085,1
20210652086,1
20210652087,0
20210652088,1
20210652089,1
20210652090,1
20210652091,1
20210652092,1
20210652093,0
20210652094,1
20210652095,1
20210652096,1
20210652097,0
20210652098,0
20210652099,1
20210652100,1
20210652101,1
20210652102,1
20210652103,1
20210652104,1
20210652105,1
20210652106,1
20210652107,1
20210652108,1
20210652109,0
20210652110,1
20210652111,1
20210652112,1
20210652113,0
20210652114,1
20210652115,0
20210652116,1
20210652117,1
20210652118,1
20210652119,1
20210652120,1
20210652121,0
20210652122,0
20210652123,1
20210652124,1
20210652125,1
20210652126,0
20210652127,1
20210652128,1
20210652129,0
20210652130,1
20210652131,1
20210652132,0
20210652133,1
20210652134,1
20210652135,1
20210652136,0
20210652137,1
20210652138,1
20210652139,0
20210652140,0
20210652141,0
20210652142,1
20210652143,0
20210652144,1
20210652145,1
20210652146,1
20210652147,1
20210652148,0
20210652149,0
20210652150,0
20210652151,1
20210652152,0
20210652153,1
20210652154,1
20210652155,1
20210652156,1
20210652157,1
20210652158,1
20210652159,0
20210652160,1
20210652161,1
20210652162,0
20210652163,1
20210652164,1
20210652165,0
20210652166,1
20210652167,1
20210652168,0
20210652169,0
20210652170,1
20210652171,1
20210652172,1
20210652173,0
20210652174,1
20210652175,0
20210652176,1
20210652177,1
20210652178,0
20210652179,1
20210652180,0
20210652181,1
20210652182,1
20210652183,1
20210652184,1
20210652185,1
20210652186,0
20210652187,0
20210652188,1
20210652189,1
20210652190,1
20210652191,1
20210652192,1
20210652193,1
20210652194,0
20210652195,1
20210652196,1
20210652197,1
20210652198,0
20210652199,1
20210652200,1
20210652201,1
20210652202,0
20210652203,1
20210652204,1
20210652205,1
20210652206,0
20210652207,1
20210652208,1
20210652209,0
20210652210,1
20210652211,1
20210652212,1
20210652213,1
20210652214,1
20210652215,1
20210652216,1
20210652217,1
20210652218,1
20210652219,1
20210652220,1
20210652221,1
20210652222,1
20210652223,0
20210652224,1
20210652225,0
20210652226,1
20210652227,0
20210652228,1
20210652229,1
20210652230,1
20210652231,1
20210652232,0
20210652233,1
20210652234,1
20210652235,1
20210652236,1
20210652237,0
20210652238,0
20210652239,1
20210652240,0
20210652241,1
20210652242,1
20210652243,1
20210652244,1
20210652245,0
20210652246,0
20210652247,1
20210652248,1
20210652249,1
20210652250,0
20210652251,0
20210652252,1
20210652253,0
20210652254,1
20210652255,1
20210652256,1
20210652257,1
20210652258,0
20210652259,1
20210652260,1
20210652261,1
20210652262,0
20210652263,1
20210652264,0
20210652265,1
20210652266,1
20210652267,1
20210652268,0
20210652269,1
20210652270,1
20210652271,0
20210652272,0
20210652273,1
20210652274,1
20210652275,0
20210652276,1
20210652277,0
20210652278,0
20210652279,0
20210652280,1
20210652281,0
20210652282,0
20210652283,1
20210652284,1
20210652285,1
20210652286,1
20210652287,1
20210652288,0
20210652289,1
20210652290,1
20210652291,1
20210652292,0
20210652293,0
20210652294,1
20210652295,0
20210652296,1
20210652297,1
20210652298,1
20210652299,1
20210652300,0
20210652301,1
20210652302,1
20210652303,0
20210652304,1
20210652305,1
20210652306,1
